City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
281,cabo san lucas,22.8909,-109.9124,16.95,73,56,2.13,MX,1674631344
282,north bend,43.4065,-124.2243,4.48,79,1,2.78,US,1674631345
283,port lincoln,-34.7333,135.8667,20.16,58,24,7.29,AU,1674631062
284,key west,24.5557,-81.7826,25.0,78,4,7.6,US,1674631126
285,urengoy,65.9667,78.3667,-15.54,95,100,7.04,RU,1674631346
286,humberto de campos,-2.5983,-43.4611,22.85,96,100,1.16,BR,1674631346
287,caucaia,-3.7361,-38.6531,24.46,84,32,1.14,BR,1674631347
288,ayan,56.45,138.1667,-24.1,79,100,3.44,RU,1674631347
289,kutum,14.2,24.6667,17.86,14,13,4.32,SD,1674631348
290,tuatapere,-46.1333,167.6833,16.08,68,88,2.96,NZ,1674631348
291,khani,41.9563,42.9566,1.76,32,0,1.02,GE,1674631349
292,siniscola,40.5719,9.6922,9.16,86,100,5.33,IT,1674631349
293,ganzhou,28.8184,115.4327,5.56,38,0,1.95,CN,1674631350
294,tiarei,-17.5333,-149.3333,27.01,82,19,7.7,PF,1674631350
295,karratha,-20.7377,116.8463,32.89,52,32,4.41,AU,1674631229
296,tamworth,52.634,-1.6959,4.35,96,99,2.53,GB,1674631351
297,mayo,38.8876,-76.5119,3.4,79,0,2.24,US,1674631351
298,zhanaozen,43.3,52.8,-1.57,37,0,2.55,KZ,1674631351
299,havre,49.5833,0.3333,2.33,93,100,1.54,FR,1674631352
300,djibo,14.1022,-1.6306,23.16,19,61,3.12,BF,1674631352
301,honningsvag,70.9821,25.9704,1.43,74,100,6.09,NO,1674631353
302,kazachinskoye,57.6953,93.2761,-13.66,93,99,1.34,RU,1674631353
303,florida,28.7505,-82.5001,19.34,81,40,0.0,US,1674631353
304,fayaoue,-20.65,166.5333,28.7,75,36,3.75,NC,1674631354
305,esil,51.9556,66.4042,-13.13,94,19,4.67,KZ,1674631354
306,superior,46.7208,-92.1041,-2.95,83,100,0.0,US,1674631265
307,capaci,38.1711,13.2393,9.58,76,36,2.68,IT,1674631355
308,manado,1.487,124.8455,29.43,74,40,2.57,ID,1674631355
309,mwense,-10.3845,28.698,21.57,85,100,1.14,ZM,1674631355
310,kavieng,-2.5744,150.7967,28.41,69,100,3.32,PG,1674631356
311,calama,-22.4667,-68.9333,11.27,71,0,2.57,CL,1674631356
312,ende,-8.8432,121.6623,27.98,79,89,0.81,ID,1674631357
313,disa,24.25,72.1667,22.62,22,0,4.61,IN,1674631357
314,bairiki,1.3292,172.9752,27.38,81,49,7.63,KI,1674631357
315,awbari,26.5921,12.7805,11.28,29,0,1.71,LY,1674631358
316,vadlapudi,14.3167,79.8,28.89,47,92,3.75,IN,1674631358
317,belmonte,-15.8631,-38.8828,24.58,88,100,3.61,BR,1674631359
318,galle,6.0367,80.217,26.25,77,69,2.49,LK,1674631359
319,saint pete beach,27.7253,-82.7412,20.07,82,100,1.79,US,1674631359
320,swan river,52.1058,-101.2676,-13.06,85,76,2.06,CA,1674631360
321,guasdualito,7.2424,-70.7324,23.0,64,12,1.43,VE,1674631360
322,codrington,-38.2667,141.9667,20.11,53,96,9.0,AU,1674631361
323,chiredzi,-21.05,31.6667,26.98,55,100,3.76,ZW,1674631361
324,sambava,-14.2667,50.1667,29.37,60,100,1.7,MG,1674631361
325,hobyo,5.3505,48.5268,26.44,60,6,10.08,SO,1674631362
326,mitsamiouli,-11.3847,43.2844,27.79,84,100,7.0,KM,1674631362
327,padang,-0.9492,100.3543,27.67,73,100,1.84,ID,1674631363
328,egvekinot,66.3167,-179.1667,-26.85,85,10,5.72,RU,1674631363
329,mamallapuram,12.6264,80.1722,30.03,57,75,4.7,IN,1674631364
330,port-cartier,50.0334,-66.8654,-13.18,81,0,6.0,CA,1674631364
331,biloela,-24.4167,150.5,32.54,35,58,2.7,AU,1674631364
332,menongue,-14.6585,17.691,18.66,90,96,2.57,AO,1674631365
333,tamiahua,21.2667,-97.45,21.3,96,50,5.21,MX,1674631365
334,kahului,20.8947,-156.47,23.8,88,10,0.45,US,1674631178
335,grand gaube,-20.0064,57.6608,24.1,88,100,1.34,MU,1674631366
336,hvolsvollur,63.7533,-20.2243,-0.09,78,56,5.87,IS,1674631366
337,airai,-8.9266,125.4092,20.39,81,93,1.01,TL,1674631367
338,gualaquiza,-3.4,-78.55,14.32,92,90,0.67,EC,1674631367
339,rio grande,-32.035,-52.0986,21.06,84,1,3.29,BR,1674631368
340,verkhnevilyuysk,63.4453,120.3167,-43.3,100,98,0.88,RU,1674631368
341,hualmay,-11.0964,-77.6139,20.7,87,100,2.32,PE,1674631368
342,datong,40.0936,113.2914,-5.81,17,37,4.25,CN,1674631369
343,evensk,61.95,159.2333,-12.47,69,100,12.33,RU,1674631369
344,atambua,-9.1061,124.8925,26.9,73,100,2.7,ID,1674631369
345,zhelyabovka,45.3988,34.7578,3.17,81,2,2.38,UA,1674631370
346,ryazhsk,53.7038,40.1109,-5.78,87,96,2.28,RU,1674631370
347,oktyabrskoye,43.0645,44.7417,-2.92,80,100,2.0,RU,1674631371
348,jalu,29.0331,21.5482,12.45,55,0,5.89,LY,1674631371
349,aklavik,68.2191,-135.0107,-19.37,92,100,4.98,CA,1674631371
350,kambove,-10.8764,26.5969,18.23,92,99,1.74,CD,1674631372
351,klaksvik,62.2266,-6.589,6.19,83,81,10.59,FO,1674631372
352,yerbogachen,61.2767,108.0108,-28.04,87,100,1.72,RU,1674631372
353,igarapava,-20.0383,-47.7469,20.06,98,100,0.94,BR,1674631373
354,port blair,11.6667,92.75,27.92,63,100,5.96,IN,1674631373
355,sao filipe,14.8961,-24.4956,20.63,70,100,3.33,CV,1674631374
356,varna,43.2167,27.9167,1.08,88,100,5.14,BG,1674631374
357,bilma,18.6853,12.9164,20.53,13,0,3.51,NE,1674631374
358,komsomolskiy,40.4272,71.7189,-2.6,74,100,2.06,UZ,1674631375
359,ceres,37.5949,-120.9577,7.11,91,5,0.92,US,1674631276
360,nchelenge,-9.3451,28.734,22.34,83,100,2.09,ZM,1674631375
361,noyabrsk,63.1994,75.4507,-12.57,95,100,7.7,RU,1674631376
362,manokwari,-0.8667,134.0833,28.44,71,22,2.25,ID,1674631376
363,dossor,47.5272,52.9811,-3.56,63,4,3.22,KZ,1674631377
364,berlevag,70.8578,29.0864,1.0,80,75,6.69,NO,1674630979
365,severobaykalsk,55.65,109.3167,-25.79,94,100,1.1,RU,1674631377
366,linjiang,41.8069,126.9078,-13.48,57,97,2.42,CN,1674631378
367,arman,59.7,150.1667,-16.1,91,100,5.29,RU,1674631378
368,spencer,43.1414,-95.1444,-5.72,83,75,2.57,US,1674631378
369,aksu,41.1231,80.2644,-7.58,64,65,1.63,CN,1674631379
370,hami,42.8,93.45,-8.33,28,2,1.57,CN,1674631379
371,missoula,47.0166,-113.8009,-13.0,97,99,0.86,US,1674631379
372,stephenville,32.2207,-98.2023,2.36,96,75,4.12,US,1674631380
373,vryheid,-27.7695,30.7917,19.21,84,57,5.01,ZA,1674631380
374,sur,22.5667,59.5289,20.73,39,0,4.67,OM,1674631381
375,amuntai,-2.4177,115.2494,27.58,84,100,2.2,ID,1674631381
376,monduli,-3.3,36.45,23.22,45,100,4.13,TZ,1674631381
377,vigia,-0.8583,-48.1417,23.25,95,100,3.06,BR,1674631178
378,eirunepe,-6.6603,-69.8736,21.53,99,94,0.98,BR,1674631382
379,veraval,20.9,70.3667,22.85,28,6,4.97,IN,1674631382
380,nimaparha,20.0667,86.0167,30.22,28,1,1.49,IN,1674631383
381,san cristobal,7.7669,-72.225,18.0,79,96,1.32,VE,1674631383
382,gweta,-20.1833,25.2333,25.17,55,85,4.37,BW,1674631384
383,miraflores,19.2167,-98.8083,13.9,56,0,1.06,MX,1674631384
384,havre-saint-pierre,50.2334,-63.5986,-11.0,56,0,7.2,CA,1674631384
385,zdvinsk,54.7021,78.661,-8.79,93,100,4.39,RU,1674631385
386,tolbazy,54.0241,55.8825,-13.54,93,100,3.01,RU,1674631385
387,uttaradit,17.6667,100.5,29.77,27,0,0.82,TH,1674631386
388,kushima,31.4583,131.2333,6.14,33,0,2.2,JP,1674631386
389,acapetahua,15.2833,-92.7,21.42,84,13,1.45,MX,1674631387
390,khasan,42.4308,130.6434,-10.55,43,59,5.32,RU,1674631387
391,vila franca do campo,37.7167,-25.4333,14.23,80,100,6.55,PT,1674631387
392,bathsheba,13.2167,-59.5167,24.79,75,90,9.86,BB,1674631388
393,port-gentil,-0.7193,8.7815,25.98,100,20,1.54,GA,1674631388
394,iqaluit,63.7506,-68.5145,-32.95,67,0,9.26,CA,1674631389
395,huarmey,-10.0681,-78.1522,20.75,85,100,1.42,PE,1674631389
396,grootfontein,-19.5667,18.1167,24.49,50,30,5.26,NA,1674631389
397,san jeronimo,-11.9472,-75.2829,7.91,92,99,0.23,PE,1674631390
398,nacala,-14.5428,40.6728,29.85,63,100,5.02,MZ,1674631390
399,saint-leu,-21.15,55.2833,27.48,82,100,1.48,RE,1674631390
400,sukhobuzimskoye,56.5,93.2728,-9.04,90,100,2.27,RU,1674631391
401,pilar,-9.5972,-35.9567,21.54,89,7,1.78,BR,1674631391
402,san rafael,-34.6177,-68.3301,19.72,28,0,2.09,AR,1674631392
403,nivala,63.9167,24.9667,2.6,92,100,6.41,FI,1674631392
404,nicoya,10.1483,-85.452,23.03,83,78,2.53,CR,1674631393
405,belousovka,50.1339,82.5239,-11.53,79,100,6.0,KZ,1674631393
406,tshikapa,-6.4167,20.8,21.67,95,100,0.45,CD,1674631393
407,gravdal,68.1214,13.5031,1.99,99,100,5.87,NO,1674631394
408,mana,5.6592,-53.7767,22.97,78,82,3.47,GF,1674631394
409,nichinan,31.6,131.3667,4.83,38,0,0.87,JP,1674631394
410,presidencia roque saenz pena,-26.7852,-60.4388,27.41,40,47,2.4,AR,1674631395
411,mineros,-17.1167,-63.2333,23.26,90,100,3.0,BO,1674631395
412,evanston,42.0411,-87.6901,0.77,86,100,2.57,US,1674631396
413,kodinar,20.7903,70.7031,23.99,25,6,4.38,IN,1674631396
414,lufilufi,-13.8745,-171.5986,26.55,75,14,5.74,WS,1674631396
415,namatanai,-3.6667,152.4333,28.23,71,100,2.6,PG,1674631397
416,bealanana,-14.55,48.7333,19.86,89,100,2.3,MG,1674631397
417,jadu,31.953,12.0261,4.12,64,0,1.71,LY,1674631397
418,coquimbo,-29.9533,-71.3436,16.85,100,20,0.51,CL,1674631398
419,katsuura,35.1333,140.3,2.55,26,76,3.99,JP,1674631398
420,savinka,50.0785,47.0994,-5.12,58,50,1.95,RU,1674631399
421,bilibino,68.0546,166.4372,-26.88,71,97,1.97,RU,1674631399
422,prince rupert,54.3161,-130.3201,8.05,86,75,13.89,CA,1674630911
423,pemba,-12.974,40.5178,26.86,78,100,5.71,MZ,1674631400
424,san juan,-31.5375,-68.5364,22.77,53,12,6.76,AR,1674631174
425,paamiut,61.994,-49.6678,2.81,70,100,24.7,GL,1674631400
426,golyshmanovo,56.3979,68.3728,-8.65,88,100,6.58,RU,1674631401
427,sosnytsya,51.5239,32.4999,-3.19,67,0,1.12,UA,1674631401
428,portland,45.5234,-122.6762,7.27,90,100,0.45,US,1674630748
429,manali,13.1667,80.2667,30.05,56,5,4.48,IN,1674631402
430,hillsborough,37.5741,-122.3794,12.46,70,75,0.45,US,1674631402
431,rengo,-34.4167,-70.8667,17.21,63,0,0.85,CL,1674631403
432,kingman,35.1894,-114.053,6.26,41,0,3.58,US,1674631403
433,verkhnyaya toyma,62.2349,44.9985,-7.47,97,100,3.19,RU,1674631403
434,shenjiamen,29.9576,122.298,1.75,68,89,3.46,CN,1674631404
435,gorontalo,0.5412,123.0595,28.4,79,100,1.95,ID,1674631404
436,matagami,49.7502,-77.6328,-26.94,76,100,1.03,CA,1674631404
437,kiama,-34.6833,150.8667,27.99,75,0,5.36,AU,1674631401
438,fort madison,40.6298,-91.3151,1.4,100,100,1.54,US,1674631405
439,yulara,-25.2406,130.9889,38.21,13,13,2.24,AU,1674631405
440,lasa,46.6166,10.7002,-0.54,72,41,1.57,IT,1674631406
441,fortuna foothills,32.6578,-114.4119,10.18,29,0,2.07,US,1674631406
442,macamic,48.7502,-78.9996,-20.09,99,100,1.82,CA,1674631407
443,moussoro,13.6408,16.4901,22.89,10,70,5.42,TD,1674631407
444,novosergiyevka,52.0934,53.6528,-14.38,98,99,1.43,RU,1674631407
445,bahia blanca,-38.7196,-62.2724,15.72,41,0,0.89,AR,1674631408
446,acapulco,16.8634,-99.8901,23.31,65,1,2.59,MX,1674631364
447,suntar,62.1444,117.6319,-36.33,99,99,1.37,RU,1674631408
448,monrovia,6.3005,-10.7969,22.87,91,100,2.73,LR,1674631364
449,weinan,34.5036,109.5089,1.86,19,6,0.52,CN,1674631409
450,maiduguri,11.8464,13.1603,22.75,27,99,3.26,NG,1674631409
451,adrar,20.5022,-10.0711,16.31,20,6,3.76,MR,1674631410
452,brandon,27.9378,-82.2859,21.13,82,40,1.79,US,1674631410
453,lubao,14.9167,120.55,26.38,62,85,10.4,PH,1674631410
454,cesvaine,56.9667,26.3167,-0.98,97,100,4.02,LV,1674631411
455,mount gambier,-37.8333,140.7667,19.73,51,90,4.7,AU,1674631411
456,gizo,-8.103,156.8419,27.98,75,100,1.32,SB,1674631411
457,imbituba,-28.24,-48.6703,21.66,86,5,2.94,BR,1674631412
458,bodh gaya,24.7,84.9833,26.94,54,88,1.54,IN,1674631412
459,sanary-sur-mer,43.1178,5.8001,10.49,50,0,1.29,FR,1674631381
460,sisimiut,66.9395,-53.6735,-7.92,71,100,6.79,GL,1674631413
461,raymond terrace,-32.75,151.75,27.27,65,0,6.69,AU,1674631413
462,shizunai,42.3339,142.3669,-8.58,72,100,15.46,JP,1674631132
463,turbat,26.0023,63.044,16.53,15,0,10.53,PK,1674631414
464,havoysund,70.9963,24.6622,1.55,71,100,5.25,NO,1674631414
465,priyutovo,53.9,53.9333,-15.24,96,65,2.25,RU,1674631415
466,salalah,17.0151,54.0924,23.78,60,35,5.44,OM,1674631415
467,balabac,7.9868,117.0645,26.75,81,100,9.88,PH,1674631416
468,san vicente,-26.6167,-54.1333,20.02,58,0,0.7,AR,1674631416
469,puerto madryn,-42.7692,-65.0385,17.51,34,6,2.74,AR,1674631416
470,lanxi,29.2195,119.477,5.39,35,0,1.85,CN,1674631417
471,puerto leguizamo,-0.1934,-74.7819,20.24,99,90,0.68,CO,1674631417
472,havelock,34.8791,-76.9013,7.74,74,20,0.97,US,1674631418
473,meulaboh,4.1363,96.1285,29.18,65,35,5.67,ID,1674631418
474,ferrol,43.4832,-8.2369,8.71,79,97,5.61,ES,1674631418
475,qaqortoq,60.7167,-46.0333,2.37,83,100,18.47,GL,1674631419
476,marsh harbour,26.5412,-77.0636,23.31,75,90,6.55,BS,1674631419
477,hirado,33.3597,129.5531,1.88,57,31,4.81,JP,1674631420
478,daru,-9.0763,143.2092,28.89,73,100,4.38,PG,1674631420
479,kushiro,42.975,144.3747,-10.36,78,75,9.55,JP,1674631420
480,huari,-9.3333,-77.2333,5.37,91,88,0.86,PE,1674631421
481,samarai,-10.6167,150.6667,27.48,81,100,7.04,PG,1674631421
482,aloleng,16.1307,119.7824,28.6,51,15,2.79,PH,1674631422
483,fuling,29.7022,107.3919,11.58,36,10,1.08,CN,1674631422
484,maydolong,11.4992,125.5011,27.12,71,98,7.59,PH,1674631422
485,melfort,52.8667,-104.6177,-8.93,86,99,4.12,CA,1674631423
486,payo,-3.7508,103.6372,24.82,86,100,0.57,ID,1674631423
487,kintampo,8.0563,-1.7306,24.01,70,43,1.27,GH,1674631424
488,paripiranga,-10.6875,-37.8617,19.47,93,2,1.89,BR,1674631424
489,kerur,16.0167,75.5667,28.57,39,1,3.66,IN,1674631424
490,port hardy,50.6996,-127.4199,5.1,100,100,1.03,CA,1674631425
491,broken hill,-31.95,141.4333,36.09,12,0,6.11,AU,1674631156
492,robe,-37.1833,139.75,16.82,75,9,5.03,AU,1674631425
493,constitucion,-35.3333,-72.4167,13.71,70,0,3.72,CL,1674631257
494,zhigansk,66.7697,123.3711,-46.25,98,39,2.19,RU,1674631426
495,svecha,58.2785,47.5164,-7.86,97,89,3.32,RU,1674631426
496,jaguey grande,22.5269,-81.1286,20.24,92,0,3.14,CU,1674631427
497,saint-augustin,51.226,-58.6502,-6.52,77,100,6.0,CA,1674631427
498,ardakan,32.31,54.0175,3.9,35,0,0.95,IR,1674631427
499,talnakh,69.4865,88.3972,-22.11,98,100,6.67,RU,1674631428
500,nyimba,-14.5566,30.8149,23.78,82,29,2.35,ZM,1674631428
501,takahagi,36.7167,140.7167,-2.73,46,9,8.33,JP,1674631428
502,chapada dos guimaraes,-15.4606,-55.7497,18.22,95,100,1.39,BR,1674631429
503,hofn,64.2539,-15.2082,3.97,72,10,8.0,IS,1674631429
504,redlands,34.0556,-117.1825,12.32,41,0,3.09,US,1674631212
505,gigmoto,13.7796,124.39,23.93,87,60,9.42,PH,1674631430
506,guamo,4.0308,-74.9701,21.51,88,19,0.52,CO,1674631430
507,acarau,-2.8856,-40.12,23.86,89,21,1.39,BR,1674631431
508,senneterre,48.3835,-77.2328,-23.32,100,100,1.45,CA,1674631431
509,plastun,44.7561,136.2939,-18.78,63,4,10.22,RU,1674631431
510,saint-georges,12.0564,-61.7485,24.15,83,46,6.16,GD,1674631177
511,port hawkesbury,45.6169,-61.3485,-0.49,79,75,8.23,CA,1674631432
512,houma,29.5958,-90.7195,15.56,85,100,3.6,US,1674631419
513,soledade,-28.8183,-52.5103,18.52,56,21,1.6,BR,1674631433
514,gonbad-e qabus,37.25,55.1672,7.03,45,6,0.52,IR,1674631433
515,joao pinheiro,-17.7425,-46.1725,19.57,96,100,1.05,BR,1674631433
516,krutinka,56.0055,71.5113,-9.18,90,100,6.93,RU,1674631434
517,vao,-22.6667,167.4833,26.81,82,25,4.78,NC,1674631434
518,nefteyugansk,61.0998,72.6035,-10.12,93,100,6.45,RU,1674631435
519,wanning,18.8003,110.3967,18.2,74,99,6.31,CN,1674631435
520,am timan,11.0297,20.2827,26.15,14,98,3.6,TD,1674631435
521,del rio,29.3627,-100.8968,5.69,68,0,4.6,US,1674631436
522,staryy nadym,65.6118,72.6842,-14.42,93,100,3.85,RU,1674631436
523,rolla,37.9514,-91.7713,1.04,91,100,3.09,US,1674631436
524,urambo,-5.0667,32.05,22.48,78,71,0.71,TZ,1674631437
525,casablanca,33.5928,-7.6192,9.07,87,69,1.79,MA,1674631437
526,marquette,46.5333,-87.6335,-4.31,95,64,1.6,US,1674631438
527,dolores,-36.3132,-57.6792,16.74,84,1,5.31,AR,1674631438
528,palmer,42.1584,-72.3287,0.18,93,87,0.82,US,1674631438
529,rundu,-17.9333,19.7667,24.73,61,16,1.33,NA,1674631439
530,antalaha,-14.9003,50.2788,28.82,64,100,1.66,MG,1674631439
531,marsa matruh,31.3525,27.2453,15.9,65,0,2.89,EG,1674631439
532,casper,42.8666,-106.3131,-7.33,80,100,2.89,US,1674631440
533,gorokhovets,56.1947,42.7003,-7.17,97,96,2.59,RU,1674631440
534,tilichiki,60.4667,166.1,-12.66,82,100,4.64,RU,1674631441
535,warmbad,-28.45,18.7333,20.14,32,0,2.28,NA,1674631441
536,wattegama,6.7989,81.4808,29.68,52,32,4.35,LK,1674631442
537,kinablangan,7.6947,126.5503,23.13,95,100,5.01,PH,1674631442
538,pietersburg,-23.9045,29.4688,24.55,39,0,4.95,ZA,1674631443
539,mabaruma,8.2,-59.7833,19.92,99,69,0.76,GY,1674631443
540,andenes,69.3143,16.1194,0.52,98,100,2.67,NO,1674631444
541,marinette,45.1,-87.6307,-2.73,97,100,0.77,US,1674631444
542,roseburg,43.2165,-123.3417,3.54,94,4,0.11,US,1674631228
543,adana,36.985,35.2881,12.7,38,0,2.53,TR,1674631445
544,yarada,17.65,83.2667,30.18,30,0,3.6,IN,1674631446
545,malanje,-9.5402,16.341,17.61,96,100,1.84,AO,1674631446
546,sorong,-0.8833,131.25,28.82,72,100,3.67,ID,1674631447
547,kathmandu,27.7167,85.3167,20.12,46,40,2.24,NP,1674630933
548,kamskoye ustye,55.2016,49.268,-9.0,92,99,3.78,RU,1674631447
549,izumo,35.3667,132.7667,1.06,82,100,5.22,JP,1674631448
550,mantua,45.1667,10.7833,6.31,92,98,0.89,IT,1674631448
551,nara,34.6851,135.8049,1.65,44,100,5.02,JP,1674631448
552,ewa beach,21.3156,-158.0072,22.69,84,5,2.7,US,1674631193
553,jhanjharpur,26.2667,86.2833,26.52,32,0,1.6,IN,1674631449
554,hirara,24.8,125.2833,15.03,64,100,7.64,JP,1674631450
555,sassandra,4.95,-6.0833,24.21,93,97,2.78,CI,1674631450
556,ust-karsk,52.7011,118.8077,-25.0,86,30,0.45,RU,1674631451
557,avera,33.194,-82.5271,7.53,88,100,4.34,US,1674631451
558,lagoa,39.05,-27.9833,14.8,86,13,7.39,PT,1674631452
559,bull savanna,17.8868,-77.5902,20.65,80,44,3.73,JM,1674631452
560,kirakira,-10.4544,161.9205,27.83,80,82,3.46,SB,1674631453
561,florence,43.7667,11.25,9.09,74,100,8.05,IT,1674631277
562,tias,28.9611,-13.645,12.82,67,40,4.12,ES,1674631453
